item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM001609,ORD000875,PROD0073,4,22646.19,20
ITEM001610,ORD000117,PROD0089,3,14208.71,5
ITEM001611,ORD000355,PROD0467,2,17619.97,16
ITEM001612,ORD000350,PROD0121,1,56223.03,50
ITEM001613,ORD000261,PROD0277,3,23513.36,37
ITEM001614,ORD000034,PROD0047,4,67190.14,42
ITEM001615,ORD000600,PROD0027,3,54383.36,46
ITEM001616,ORD000531,PROD0339,5,60530.6,6
ITEM001617,ORD000976,PROD0329,4,32424.56,6
ITEM001618,ORD000375,PROD0474,3,24630.23,34
ITEM001619,ORD000903,PROD0079,4,34319.88,4
ITEM001620,ORD000649,PROD0307,1,52338.54,44
ITEM001621,ORD000808,PROD0389,5,23089.1,32
ITEM001622,ORD000302,PROD0485,2,3457.74,28
ITEM001623,ORD000157,PROD0407,2,4338.99,3
ITEM001624,ORD000938,PROD0495,5,34890.53,44
ITEM001625,ORD000103,PROD0343,1,4331.65,31
ITEM001626,ORD000074,PROD0409,2,33311.94,37
ITEM001627,ORD000516,PROD0356,3,31935.61,48
ITEM001628,ORD000209,PROD0089,2,15560.28,24
ITEM001629,ORD000512,PROD0113,5,45390.68,23
ITEM001630,ORD000307,PROD0074,1,46843.19,20
ITEM001631,ORD000534,PROD0303,4,40503.85,12
ITEM001632,ORD000004,PROD0355,5,182.11,18
ITEM001633,ORD000907,PROD0450,1,48163.44,31
ITEM001634,ORD001189,PROD0473,-3,60209.2,10
ITEM001636,ORD000642,PROD0098,4,32360.84,11
ITEM001637,ORD000429,PROD0082,5,26329.69,17
ITEM001638,ORD001020,PROD0243,3,16557.59,22
ITEM001639,ORD000036,PROD0215,1,47499.47,5
ITEM001640,ORD000275,PROD0015,3,58361.81,9
ITEM001641,ORD000240,PROD0037,3,70057.56,49
ITEM001642,ORD000087,PROD0078,5,9829.41,44
ITEM001643,ORD000477,PROD0224,2,41278.48,9
ITEM001644,ORD000353,PROD0424,5,60293.55,11
ITEM001645,ORD000773,PROD0039,3,47516.73,1
ITEM001646,ORD001129,PROD0174,1,68246.99,14
ITEM001647,ORD000083,PROD0023,3,11267.51,14
ITEM001648,ORD000322,PROD0033,1,28245.95,11
ITEM001649,ORD000763,PROD0384,3,2292.05,7
ITEM001651,ORD000018,PROD0054,5,27875.67,35
ITEM001652,ORD000798,PROD0159,3,57707.4,43
ITEM001654,ORD001075,PROD0246,2,3115.35,49
ITEM001655,ORD000795,PROD0327,4,30178.07,47
ITEM001656,ORD000244,PROD0306,4,55840.15,42
ITEM001657,ORD000289,PROD0367,4,11146.14,12
ITEM001658,ORD000626,PROD0354,1,42329.39,16
ITEM001659,ORD000231,PROD0145,4,18292.87,36
ITEM001660,ORD000230,PROD0047,4,57927.91,48
ITEM001661,ORD000569,PROD0295,5,46345.09,44
ITEM001662,ORD001126,PROD0011,1,27201.0,26
ITEM001663,ORD000345,PROD0362,1,38217.61,12
ITEM001664,ORD001105,PROD0173,2,14576.75,6
ITEM001666,ORD000482,PROD0282,1,45315.62,10
ITEM001667,ORD000351,PROD0338,5,18281.27,28
ITEM001668,ORD000886,PROD0084,4,7432.32,14
ITEM001669,ORD001139,PROD0456,2,61894.81,24
ITEM001671,ORD000234,PROD0453,5,67842.28,49
ITEM001672,ORD000815,PROD0233,1,12251.72,49
ITEM001673,ORD000153,PROD0098,2,33964.42,12
ITEM001674,ORD000313,PROD0051,5,68686.0,14
ITEM001675,ORD000383,PROD0237,5,40800.49,30
ITEM001676,ORD000041,PROD0208,4,18746.17,2
ITEM001677,ORD000759,PROD0423,5,41967.39,34
ITEM001678,ORD000546,PROD0127,1,46289.53,28
ITEM001679,ORD000240,PROD0236,5,12715.26,37
ITEM001680,ORD001093,PROD0330,2,46732.93,42
ITEM001681,ORD000035,PROD0367,2,11898.94,44
ITEM001682,ORD000818,PROD0274,4,63283.5,22
ITEM001683,ORD000193,PROD0071,3,37846.12,32
ITEM001684,ORD000333,PROD0176,3,48112.22,27
ITEM001685,ORD000019,PROD0392,4,8812.36,37
ITEM001686,ORD000047,PROD0228,3,38946.81,39
ITEM001687,ORD000624,PROD0033,4,30626.04,1
ITEM001688,ORD001134,PROD0401,5,16471.59,31
ITEM001689,ORD000721,PROD0352,5,56610.19,17
ITEM001690,ORD001043,PROD0100,5,14464.95,7
ITEM001691,ORD000497,PROD0148,4,34860.12,13
ITEM001692,ORD001191,PROD0275,5,5480.36,49
ITEM001693,ORD000058,PROD0136,3,51094.05,10
ITEM001694,ORD001055,PROD0413,4,18474.95,10
ITEM001695,ORD000065,PROD0084,4,6474.16,25
ITEM001696,ORD001133,PROD0309,-1,53405.97,17
ITEM001697,ORD000518,PROD0184,5,9486.33,35
ITEM001698,ORD001174,PROD0285,2,51288.39,21
ITEM001699,ORD001108,PROD0283,2,34460.1,16
ITEM001700,ORD000218,PROD0284,3,21776.32,0
ITEM001702,ORD000707,PROD0369,4,31569.76,37
ITEM001703,ORD000729,PROD0331,-2,57674.59,22
ITEM001704,ORD000199,PROD0286,3,6398.43,28
ITEM001705,ORD000603,PROD0222,4,56951.22,30
ITEM001706,ORD000040,PROD0335,1,13888.6,41
ITEM001707,ORD000064,PROD0058,2,32865.04,7
ITEM001708,ORD000556,PROD0471,3,30878.91,8
ITEM001709,ORD000089,PROD0202,4,58194.02,27
ITEM001710,ORD000821,PROD0420,3,3877.18,24
ITEM001711,ORD000259,PROD0060,3,35294.83,27
ITEM001712,ORD000281,PROD0162,4,29969.98,11
ITEM001713,ORD000017,PROD0170,2,35182.12,42
ITEM001715,ORD000667,PROD0191,5,34688.99,10
ITEM001716,ORD000475,PROD0274,2,60976.72,5
ITEM001717,ORD000589,PROD0171,3,18379.5,38
ITEM001718,ORD000511,PROD0202,2,69550.06,4
ITEM001719,ORD000968,PROD0122,2,35404.12,10
ITEM001720,ORD000555,PROD0275,5,5894.64,35
ITEM001721,ORD000658,PROD0284,3,20083.61,19
ITEM001722,ORD000710,PROD0072,3,47666.32,32
ITEM001723,ORD000755,PROD0315,1,11632.54,3
ITEM001724,ORD000097,PROD0186,3,5492.11,29
ITEM001725,ORD000966,PROD0118,3,48178.4,9
ITEM001726,ORD001084,PROD0375,3,5964.93,29
ITEM001727,ORD001190,PROD0154,5,21900.38,38
ITEM001728,ORD000683,PROD0119,4,50970.75,12
ITEM001729,ORD000446,PROD0216,1,51709.83,12
ITEM001730,ORD001068,PROD0471,5,26380.21,2
ITEM001731,ORD001037,PROD0274,2,62251.52,22
ITEM001732,ORD000983,PROD0279,4,26231.62,35
ITEM001733,ORD000648,PROD0351,1,39591.62,44
ITEM001734,ORD000670,PROD0426,2,69168.2,30
ITEM001735,ORD001049,PROD0026,1,59969.39,22
ITEM001737,ORD000907,PROD0381,4,46935.02,25
ITEM001738,ORD000134,PROD0159,2,50611.07,37
ITEM001739,ORD000527,PROD0455,4,4805.76,21
ITEM001740,ORD001178,PROD0300,1,37682.49,34
ITEM001741,ORD000697,PROD0246,2,3125.36,14
ITEM001742,ORD000698,PROD0084,1,6638.84,26
ITEM001743,ORD000595,PROD0464,3,50193.65,17
ITEM001744,ORD001054,PROD0398,5,17269.9,42
ITEM001745,ORD000938,PROD0299,3,64134.26,23
ITEM001746,ORD001005,PROD0169,5,50711.06,33
ITEM001747,ORD000106,PROD0092,2,16922.55,29
ITEM001748,ORD000152,PROD0420,2,3457.37,40
ITEM001749,ORD000926,PROD0461,1,53710.75,48
ITEM001750,ORD000613,PROD0469,3,33196.55,50
ITEM001751,ORD000423,PROD0218,4,57782.05,25
ITEM001752,ORD000215,PROD0043,2,22099.07,13
ITEM001753,ORD000700,PROD0386,4,20701.75,5
ITEM001754,ORD001007,PROD0428,5,37203.02,21
ITEM001755,ORD000047,PROD0378,5,61246.68,46
ITEM001756,ORD000342,PROD0427,1,23981.27,23
ITEM001757,ORD001148,PROD0442,4,22538.49,14
ITEM001758,ORD000766,PROD0046,3,51271.03,1
ITEM001759,ORD000952,PROD0493,1,56977.53,12
ITEM001760,ORD000809,PROD0011,1,25569.45,37
ITEM001761,ORD000510,PROD0491,5,4485.79,30
ITEM001762,ORD000646,PROD0179,1,47511.89,36
ITEM001763,ORD001088,PROD0168,5,22719.87,45
ITEM001764,ORD000581,PROD0168,1,19214.79,45
ITEM001765,ORD000821,PROD0036,3,28110.51,33
ITEM001766,ORD000777,PROD0388,4,291.13,13
ITEM001767,ORD001044,PROD0369,5,29988.41,22
ITEM001768,ORD000124,PROD0361,1,29072.4,48
ITEM001769,ORD000882,PROD0047,3,55125.95,42
ITEM001770,ORD000685,PROD0441,4,57434.77,31
ITEM001771,ORD000732,PROD0178,1,17575.57,25
ITEM001773,ORD000936,PROD0015,2,50337.48,49
ITEM001774,ORD000840,PROD0003,3,9089.83,33
ITEM001775,ORD000523,PROD0132,1,22246.62,4
ITEM001776,ORD000215,PROD0320,4,8339.78,13
ITEM001777,ORD000614,PROD0210,3,3593.34,7
ITEM001778,ORD001148,PROD0280,1,26499.32,0
ITEM001779,ORD000997,PROD0215,2,56454.97,32
ITEM001780,ORD000540,PROD0325,3,23084.24,33
ITEM001781,ORD000471,PROD0304,3,56824.81,36
ITEM001782,ORD000092,PROD0215,4,52800.44,42
ITEM001783,ORD000008,PROD0292,2,25908.07,17
ITEM001784,ORD001043,PROD0233,3,13002.1,22
ITEM001785,ORD000486,PROD0426,3,72425.23,8
ITEM001786,ORD000253,PROD0233,3,10282.04,27
ITEM001787,ORD001147,PROD0062,1,45339.84,17
ITEM001788,ORD000072,PROD0104,3,49696.88,48
ITEM001789,ORD000134,PROD0260,4,25636.96,41
ITEM001790,ORD001049,PROD0114,2,2082.55,30
ITEM001791,ORD000515,PROD0049,2,50972.09,39
ITEM001792,ORD000715,PROD0099,5,68388.37,1
ITEM001793,ORD000262,PROD0203,2,9572.65,2
ITEM001794,ORD000139,PROD0336,2,10000.78,5
ITEM001795,ORD000730,PROD0231,4,2945.51,17
ITEM001796,ORD000116,PROD0363,4,10173.23,17
ITEM001797,ORD000441,PROD0082,3,29380.86,35
ITEM001798,ORD000122,PROD0319,4,49816.52,40
ITEM001799,ORD000296,PROD0385,3,45848.16,37
ITEM001800,ORD001143,PROD0244,2,26946.43,36
ITEM001801,ORD000376,PROD0091,3,46684.57,19
ITEM001802,ORD000380,PROD0149,1,68822.32,41
ITEM001803,ORD000354,PROD0215,1,54842.84,3
ITEM001804,ORD000626,PROD0196,5,46057.39,13
ITEM001805,ORD000025,PROD0077,5,34713.31,10
ITEM001806,ORD000311,PROD0399,1,21456.53,50
ITEM001808,ORD001195,PROD0016,1,14841.02,20
ITEM001809,ORD000197,PROD0254,2,46793.7,36
ITEM001810,ORD000054,PROD0409,4,34481.82,12
ITEM001811,ORD000071,PROD0336,4,9534.31,13
ITEM001812,ORD000780,PROD0290,1,25745.02,4
ITEM001813,ORD001016,PROD0073,2,25986.71,16
ITEM001814,ORD000573,PROD0381,4,52640.3,7
ITEM001815,ORD001121,PROD0414,1,30696.33,16
ITEM001816,ORD000834,PROD0028,2,10175.31,18
ITEM001818,ORD000371,PROD0110,5,55516.54,46
ITEM001819,ORD000035,PROD0299,3,69214.05,30
ITEM001820,ORD000770,PROD0316,1,19198.94,41
ITEM001821,ORD000647,PROD0049,2,48925.36,5
ITEM001822,ORD000615,PROD0369,-5,37250.16,8
ITEM001823,ORD000707,PROD0424,3,54760.15,24
ITEM001824,ORD000217,PROD0055,5,53075.91,34
ITEM001825,ORD000187,PROD0088,4,7127.16,48
ITEM001826,ORD001098,PROD0454,4,24900.6,50
ITEM001827,ORD001053,PROD0346,4,51166.22,3
ITEM001828,ORD001025,PROD0270,3,45499.22,32
ITEM001829,ORD000898,PROD0421,5,28618.53,7
ITEM001830,ORD001005,PROD0150,5,20405.76,27
ITEM001831,ORD000104,PROD0207,5,63470.28,49
ITEM001833,ORD000472,PROD0143,5,54884.49,28
ITEM001834,ORD000081,PROD0259,2,16120.93,33
ITEM001835,ORD000562,PROD0222,2,63132.47,10
ITEM001836,ORD000341,PROD0103,4,23278.56,0
ITEM001837,ORD000674,PROD0001,2,7027.01,1
ITEM001839,ORD000929,PROD0123,5,51100.42,33
ITEM001841,ORD000190,PROD0197,5,16858.55,15
ITEM001842,ORD001013,PROD0104,4,49567.82,34
ITEM001843,ORD001183,PROD0373,4,17759.02,24
ITEM001845,ORD001122,PROD0218,4,62322.04,2
ITEM001846,ORD001055,PROD0142,2,19594.2,6
ITEM001847,ORD000501,PROD0488,4,42363.73,5
ITEM001848,ORD001138,PROD0331,3,47770.42,9
ITEM001849,ORD000633,PROD0077,1,30332.55,42
ITEM001851,ORD000915,PROD0165,4,52596.61,16
ITEM001852,ORD000560,PROD0442,4,19585.81,3
ITEM001853,ORD001128,PROD0071,3,42957.0,8
ITEM001854,ORD001105,PROD0467,1,15467.28,8
ITEM001856,ORD000801,PROD0073,1,23767.93,4
ITEM001857,ORD000666,PROD0464,2,58351.41,22
ITEM001858,ORD000395,PROD0211,3,4388.79,22
ITEM001859,ORD000036,PROD0005,3,7528.46,49
ITEM001860,ORD000286,PROD0283,3,28325.9,26
ITEM001861,ORD000362,PROD0403,3,20689.88,42
ITEM001862,ORD000815,PROD0059,1,11677.95,14
ITEM001863,ORD000874,PROD0210,1,3310.87,15
ITEM001864,ORD000939,PROD0045,1,5841.92,11
ITEM001865,ORD000261,PROD0291,4,44434.2,1
ITEM001866,ORD000542,PROD0485,5,2827.39,47
ITEM001867,ORD000666,PROD0115,3,25945.25,19
ITEM001868,ORD000296,PROD0226,4,62245.01,19
ITEM001869,ORD000052,PROD0055,5,51639.57,23
ITEM001870,ORD000420,PROD0494,3,53235.12,15
ITEM001871,ORD000864,PROD0043,4,21424.41,10
ITEM001872,ORD000208,PROD0384,2,2139.62,11
ITEM001873,ORD000008,PROD0261,4,68398.58,24
ITEM001874,ORD000820,PROD0488,2,45042.1,4
ITEM001875,ORD000906,PROD0453,4,61871.36,17
ITEM001876,ORD000601,PROD0243,4,19416.03,37
ITEM001877,ORD000426,PROD0186,1,6800.43,6
ITEM001878,ORD000622,PROD0257,5,16855.05,9
ITEM001879,ORD000642,PROD0443,3,26784.24,19
ITEM001880,ORD000775,PROD0281,2,24075.75,21
ITEM001881,ORD000887,PROD0432,3,64241.95,10
ITEM001882,ORD001178,PROD0403,-2,23543.59,44
ITEM001883,ORD000580,PROD0330,1,43700.59,45
ITEM001884,ORD000401,PROD0280,5,20578.9,15
ITEM001886,ORD000589,PROD0257,5,19189.85,33
ITEM001887,ORD000860,PROD0275,1,5522.95,49
ITEM001889,ORD000760,PROD0160,2,31287.69,46
ITEM001891,ORD000491,PROD0255,2,31813.82,32
ITEM001892,ORD000120,PROD0104,2,51306.8,6
ITEM001893,ORD001128,PROD0424,5,64679.27,3
ITEM001894,ORD000566,PROD0017,1,7110.17,30
ITEM001895,ORD000493,PROD0055,4,57744.75,29
ITEM001896,ORD001137,PROD0213,1,24258.61,40
ITEM001897,ORD000319,PROD0390,3,61553.88,48
ITEM001898,ORD001040,PROD0133,1,51365.11,40
ITEM001899,ORD001073,PROD0169,3,52398.18,4
ITEM001900,ORD000897,PROD0175,2,28574.81,7
ITEM001901,ORD000341,PROD0286,5,7802.59,33
ITEM001902,ORD000966,PROD0071,4,34729.74,14
ITEM001903,ORD000851,PROD0055,-4,59483.57,7
ITEM001904,ORD000963,PROD0500,2,51077.61,38
ITEM001905,ORD000787,PROD0129,4,39083.35,12
ITEM001906,ORD000465,PROD0021,4,57843.57,6
ITEM001907,ORD000015,PROD0094,3,3112.0,45
ITEM001908,ORD000721,PROD0239,5,34359.73,16
ITEM001909,ORD000601,PROD0100,2,12648.4,11
ITEM001910,ORD000249,PROD0201,5,69121.03,38
ITEM001911,ORD000784,PROD0283,3,29742.95,42
ITEM001912,ORD000797,PROD0411,4,43334.8,27
ITEM001913,ORD000243,PROD0126,5,64821.46,23
ITEM001914,ORD000291,PROD0046,3,44675.63,26
ITEM001915,ORD000298,PROD0199,-1,986.58,13
ITEM001916,ORD000096,PROD0482,5,19351.1,10
ITEM001917,ORD000434,PROD0360,1,49013.22,36
ITEM001918,ORD001110,PROD0438,3,31331.42,0
ITEM001919,ORD000220,PROD0379,4,8382.93,0
ITEM001920,ORD000469,PROD0024,2,40801.34,24
ITEM001921,ORD000747,PROD0391,5,63174.18,25
ITEM001922,ORD000502,PROD0119,5,54681.1,35
ITEM001923,ORD000007,PROD0167,1,17695.77,17
ITEM001925,ORD000251,PROD0164,4,36088.71,47
ITEM001926,ORD000228,PROD0071,5,45244.25,31
ITEM001927,ORD000202,PROD0069,2,53894.83,31
ITEM001928,ORD000700,PROD0186,3,6579.74,40
ITEM001929,ORD000946,PROD0083,2,55074.66,18
ITEM001930,ORD000892,PROD0389,3,24381.05,29
ITEM001931,ORD000076,PROD0184,1,8866.59,13
ITEM001932,ORD001025,PROD0238,1,43075.67,48
ITEM001933,ORD001089,PROD0329,2,37402.87,13
ITEM001934,ORD000652,PROD0158,2,35339.18,28
ITEM001935,ORD000150,PROD0431,3,6267.55,29
ITEM001936,ORD000786,PROD0026,2,51154.47,49
ITEM001937,ORD001082,PROD0207,2,53027.85,33
ITEM001938,ORD000094,PROD0230,4,3627.02,28
ITEM001939,ORD000773,PROD0350,2,11801.34,45
ITEM001940,ORD000693,PROD0107,5,6578.6,26
ITEM001941,ORD000734,PROD0310,2,44449.33,46
ITEM001942,ORD000974,PROD0311,1,37832.1,1
ITEM001943,ORD001059,PROD0471,5,27743.57,14
ITEM001944,ORD000686,PROD0400,3,22724.63,22
ITEM001945,ORD001075,PROD0484,5,44770.47,36
ITEM001946,ORD000172,PROD0490,3,48628.82,16
ITEM001947,ORD000644,PROD0099,3,52994.92,30
ITEM001948,ORD000949,PROD0256,3,31016.26,4
ITEM001949,ORD000057,PROD0124,5,70834.7,30
ITEM001950,ORD000825,PROD0384,2,1850.47,3
ITEM001951,ORD000360,PROD0484,2,39662.72,4
ITEM001952,ORD000760,PROD0334,4,20087.94,31
ITEM001953,ORD000337,PROD0030,3,24865.56,23
ITEM001954,ORD000550,PROD0429,5,39504.23,2
ITEM001955,ORD000213,PROD0428,4,27765.53,37
ITEM001956,ORD000367,PROD0096,1,43990.75,36
ITEM001957,ORD000029,PROD0049,3,47819.27,31
ITEM001958,ORD000125,PROD0217,-5,37382.5,29
ITEM001959,ORD000040,PROD0472,2,21982.57,12
ITEM001960,ORD000081,PROD0455,3,5578.53,18
ITEM001961,ORD000428,PROD0095,4,21026.42,17
ITEM001962,ORD000459,PROD0437,1,2545.3,36
ITEM001963,ORD000909,PROD0222,2,48243.49,14
ITEM001964,ORD000067,PROD0380,4,40513.55,3
ITEM001965,ORD000717,PROD0316,5,21604.25,6
ITEM001966,ORD000449,PROD0378,5,54397.13,10
ITEM001967,ORD001011,PROD0093,5,21062.04,36
ITEM001968,ORD000794,PROD0114,3,2092.5,49
ITEM001969,ORD000880,PROD0031,2,39434.26,28
ITEM001970,ORD000679,PROD0422,2,11010.23,41
ITEM001971,ORD000421,PROD0302,4,7026.49,37
ITEM001972,ORD000928,PROD0371,1,55328.56,19
ITEM001973,ORD000858,PROD0384,4,2193.05,1
ITEM001974,ORD001118,PROD0006,1,56677.7,10
ITEM001975,ORD000340,PROD0096,1,44365.03,19
ITEM001976,ORD000488,PROD0318,1,38705.29,2
ITEM001977,ORD000356,PROD0461,2,42989.7,13
ITEM001978,ORD000344,PROD0126,3,51369.85,23
ITEM001979,ORD000679,PROD0177,1,39553.52,14
ITEM001980,ORD000581,PROD0169,1,48926.36,32
ITEM001981,ORD001148,PROD0146,2,60597.85,15
ITEM001982,ORD000333,PROD0151,2,49126.3,27
ITEM001983,ORD001101,PROD0014,3,37102.86,41
ITEM001984,ORD000259,PROD0426,3,56474.1,37
ITEM001985,ORD000683,PROD0385,5,52151.01,39
ITEM001986,ORD000275,PROD0488,1,44545.91,31
ITEM001987,ORD000155,PROD0247,4,34601.18,10
ITEM001988,ORD000031,PROD0197,2,18052.34,41
ITEM001989,ORD000417,PROD0462,4,7301.91,6
ITEM001990,ORD000371,PROD0203,4,8061.49,30
ITEM001991,ORD000821,PROD0066,4,5234.64,20
ITEM001992,ORD001042,PROD0323,4,30714.43,9
ITEM001993,ORD000872,PROD0062,4,37626.76,0
ITEM001994,ORD000325,PROD0338,5,19925.53,8
ITEM001995,ORD000392,PROD0086,1,32358.02,21
ITEM001996,ORD000651,PROD0049,3,53506.99,6
ITEM001997,ORD000216,PROD0154,2,20368.14,28
ITEM001998,ORD000945,PROD0327,2,27971.1,8
ITEM001999,ORD000515,PROD0441,2,54630.01,34
ITEM002000,ORD000521,PROD0322,3,9184.29,7
ITEM002001,ORD000016,PROD0155,5,42702.19,31
ITEM002002,ORD001177,PROD0102,2,45430.3,37
ITEM002003,ORD001144,PROD0221,3,18041.81,3
ITEM002004,ORD000957,PROD0367,5,14118.11,17
ITEM002005,ORD001065,PROD0171,5,19596.22,33
ITEM002006,ORD001109,PROD0088,3,7818.5,30
ITEM002007,ORD000353,PROD0010,5,41634.94,42
ITEM002008,ORD000345,PROD0186,3,6594.68,40
ITEM002009,ORD000765,PROD0042,5,42366.7,11
ITEM002010,ORD000718,PROD0005,1,6931.76,50
ITEM002011,ORD000831,PROD0087,3,14347.48,12
ITEM002012,ORD000516,PROD0451,2,14262.39,10
ITEM002013,ORD000504,PROD0473,3,62177.83,11
ITEM002014,ORD000028,PROD0311,4,39597.25,28
ITEM002015,ORD000840,PROD0205,1,48772.47,21
ITEM002016,ORD000108,PROD0493,5,49066.01,4
ITEM002017,ORD000584,PROD0332,-1,26386.19,4
ITEM002018,ORD000173,PROD0295,2,55931.82,34
ITEM002019,ORD000276,PROD0083,3,56562.19,37
ITEM002020,ORD000012,PROD0356,1,28843.65,33
ITEM002021,ORD000996,PROD0338,1,19701.8,7
ITEM002023,ORD000448,PROD0363,5,8798.76,0
ITEM002024,ORD000468,PROD0238,2,38449.49,28
ITEM002025,ORD000301,PROD0439,2,7816.26,12
ITEM002026,ORD000235,PROD0007,5,3759.93,27
ITEM002027,ORD000410,PROD0367,1,11515.17,18
ITEM002028,ORD000403,PROD0236,2,13970.05,24
ITEM002029,ORD000977,PROD0487,4,60131.52,27
ITEM002030,ORD000427,PROD0405,3,7761.54,2
ITEM002032,ORD000904,PROD0011,1,27734.62,39
ITEM002033,ORD000354,PROD0154,2,21236.39,35
ITEM002034,ORD000631,PROD0137,3,56097.99,14
ITEM002036,ORD000919,PROD0292,1,28569.09,49
ITEM002037,ORD000462,PROD0194,2,37733.27,17
ITEM002038,ORD000355,PROD0102,5,44763.84,4
ITEM002039,ORD000007,PROD0305,3,35070.07,40
ITEM002040,ORD000987,PROD0380,3,41379.37,17
ITEM002041,ORD000033,PROD0428,1,29905.04,34
ITEM002042,ORD000876,PROD0026,3,56385.75,26
ITEM002043,ORD000602,PROD0114,4,2509.89,16
ITEM002044,ORD000937,PROD0027,4,43215.19,48
ITEM002045,ORD000720,PROD0450,4,42442.18,29
ITEM002046,ORD000795,PROD0387,2,18858.56,50
ITEM002047,ORD000609,PROD0452,1,51426.65,47
ITEM002048,ORD000069,PROD0481,1,6630.63,44
ITEM002049,ORD000226,PROD0006,5,44034.02,29
ITEM002050,ORD001152,PROD0198,1,16033.46,26
ITEM002052,ORD000871,PROD0304,5,42921.95,30
ITEM002053,ORD000433,PROD0012,4,5852.53,7
ITEM002054,ORD000278,PROD0094,2,3306.62,30
ITEM002055,ORD000576,PROD0398,1,17368.63,28
ITEM002056,ORD001039,PROD0221,3,17480.63,43
ITEM002057,ORD000096,PROD0199,4,891.32,13
ITEM002058,ORD000347,PROD0357,5,59159.96,32
ITEM002059,ORD000819,PROD0013,3,42350.67,1
ITEM002060,ORD000620,PROD0293,2,10414.52,29
ITEM002061,ORD001149,PROD0217,1,41755.06,46
ITEM002062,ORD000834,PROD0201,2,51909.22,4
ITEM002064,ORD001043,PROD0430,5,35410.16,34
ITEM002065,ORD001005,PROD0062,5,43612.78,49
ITEM002066,ORD000478,PROD0238,1,44395.15,0
ITEM002067,ORD000631,PROD0313,3,43918.58,10
ITEM002068,ORD001097,PROD0352,2,52932.32,49
ITEM002069,ORD000670,PROD0155,5,43796.07,22
ITEM002070,ORD000858,PROD0231,1,3267.8,4
ITEM002071,ORD001104,PROD0225,-2,2776.7,38
ITEM002072,ORD000557,PROD0119,5,64027.71,17
ITEM002073,ORD000503,PROD0416,1,55210.61,44
ITEM002074,ORD000155,PROD0239,5,37910.88,0
ITEM002075,ORD000772,PROD0489,3,6246.02,21
ITEM002076,ORD001081,PROD0297,1,53693.66,16
ITEM002077,ORD001190,PROD0472,2,26438.01,5
ITEM002078,ORD000410,PROD0482,4,15216.37,3
ITEM002079,ORD000320,PROD0212,3,28832.28,13
ITEM002080,ORD001105,PROD0017,5,7007.82,4
ITEM002081,ORD000824,PROD0077,5,37247.03,35
ITEM002082,ORD000607,PROD0427,3,22173.22,1
ITEM002083,ORD000040,PROD0235,2,66002.98,21
ITEM002084,ORD000377,PROD0329,4,30575.96,26
ITEM002085,ORD000867,PROD0480,5,10400.99,24
ITEM002086,ORD000352,PROD0410,4,49161.44,35
ITEM002087,ORD000274,PROD0431,1,5851.11,3
ITEM002088,ORD000359,PROD0473,4,68389.06,16
ITEM002089,ORD000448,PROD0167,5,16577.11,41
ITEM002090,ORD001069,PROD0349,4,35499.41,0
ITEM002091,ORD000605,PROD0415,2,54814.38,23
ITEM002092,ORD000039,PROD0300,1,38262.37,14
ITEM002093,ORD000510,PROD0005,2,6738.71,28
ITEM002094,ORD000121,PROD0128,5,5308.92,0
ITEM002095,ORD000602,PROD0125,4,39892.3,44
ITEM002096,ORD000721,PROD0182,2,14882.14,32
ITEM002097,ORD001092,PROD0418,4,4682.34,17
ITEM002098,ORD000498,PROD0448,4,30050.09,32
ITEM002099,ORD000244,PROD0181,5,38179.04,33
ITEM002100,ORD000820,PROD0211,2,4424.78,14
ITEM002101,ORD000781,PROD0207,4,60956.79,33
ITEM002102,ORD001199,PROD0038,2,594.6,31
ITEM002103,ORD000357,PROD0070,1,17451.59,33
ITEM002104,ORD000340,PROD0493,4,47976.19,24
ITEM002106,ORD000707,PROD0194,5,41609.86,38
ITEM002107,ORD000317,PROD0302,5,6996.56,15
ITEM002108,ORD001133,PROD0377,4,36995.5,32
ITEM002109,ORD001015,PROD0231,5,3577.67,27
ITEM002111,ORD000516,PROD0459,5,37239.71,12
ITEM002112,ORD000389,PROD0500,5,64712.59,25
ITEM002114,ORD000817,PROD0076,5,42204.86,50
ITEM002115,ORD000465,PROD0437,1,2777.06,36
ITEM002116,ORD000616,PROD0061,1,20252.82,31
ITEM002117,ORD001114,PROD0241,2,64712.47,27
ITEM002118,ORD000786,PROD0153,2,25095.77,44
ITEM002119,ORD000024,PROD0169,5,52712.66,3
ITEM002120,ORD000479,PROD0173,2,18267.06,27
ITEM002121,ORD000210,PROD0319,3,54878.25,8
ITEM002123,ORD000758,PROD0206,5,38800.49,30
ITEM002124,ORD000504,PROD0322,1,8817.98,6
ITEM002125,ORD000882,PROD0293,3,10541.57,48
ITEM002126,ORD000595,PROD0435,1,25029.04,19
ITEM002128,ORD000647,PROD0436,4,46903.94,31
ITEM002129,ORD000348,PROD0038,4,602.22,14
ITEM002131,ORD001196,PROD0306,1,61445.88,12
ITEM002132,ORD000083,PROD0098,3,34149.18,19
ITEM002133,ORD000919,PROD0147,5,65927.18,31
ITEM002134,ORD000910,PROD0384,5,1801.91,14
ITEM002135,ORD000135,PROD0473,1,60318.05,20
ITEM002136,ORD000147,PROD0403,4,27862.52,44
ITEM002137,ORD000732,PROD0046,4,57859.13,10
ITEM002138,ORD000711,PROD0041,3,50752.88,16
